734084,15,18779,21839,3108,0,167
734084,14,18716,22126,3413,0,170
734084,13,18757,21930,3217,0,167
734084,12,18579,21628,3222,0,167
734084,11,18695,22823,4190,0,173.46
734084,10,18727,22238,3535,0,170
734084,9,19147,21271,2126,0,164.24
734084,8,19071,19993,1047,0,159
734084,7,18356,17120,0,1104,100
734084,6,19703,16351,0,3350,48.25
734084,5,19719,16566,0,3152,66.28
734084,4,19670,16462,0,3208,66.28
734084,3,19674,16673,0,3076,66.45
734084,2,17695,17066,0,771,105
734084,1,16346,17964,1737,0,134
734084,0,16205,19065,2885,0,144.8
734083,23,18756,21572,2841,0,154
734083,22,18961,22521,3708,0,155
734083,21,19310,22535,3239,0,172.9
734083,20,19439,22786,3351,0,175.9
734083,19,19294,23482,4187,0,182
734083,18,19246,24274,5027,0,186.76
734083,17,19192,25276,6083,0,188.08
734083,16,19072,24007,4934,0,186.25
734083,15,18982,23141,4158,0,179.66
734083,14,18888,23140,4290,0,180
734083,13,18886,22852,3970,0,173.46
734083,12,18934,21750,3001,0,167
734083,11,18595,23640,5044,0,186.53
734083,10,18768,23053,4284,0,179.66
734083,9,18748,22487,3756,0,172
734083,8,19017,20958,1940,0,164.51
734083,7,16986,18202,1234,0,163.59
734083,6,19205,16933,0,2272,50.46
734083,5,19941,16656,0,3285,66.28
734083,4,19891,16552,0,3339,66.28
734083,3,19886,16665,0,3221,66.28
734083,2,18056,17057,0,1010,100
734083,1,16282,17763,1606,0,134
734083,0,16187,18968,2858,0,145.96
734082,23,19207,21824,2653,0,150
734082,22,19195,22880,3830,0,155
734082,21,19284,22682,3462,0,175.9
734082,20,19655,23217,3591,0,179
734082,19,19645,24027,4456,0,185
734082,18,19522,24725,5222,0,187.04
734082,17,19483,25621,6137,0,188.87
734082,16,19603,24519,4915,0,186.53
734082,15,19719,23566,3846,0,179.66
734082,14,19612,23651,4038,0,179.96
734082,13,19476,23256,3798,0,173
734082,12,19344,22855,3584,0,172
734082,11,19399,23954,4554,0,182
734082,10,19416,23848,4431,0,179.66
734082,9,19352,23276,3979,0,173.46
734082,8,19192,21541,2351,0,165
734082,7,17565,18370,631,0,159
734082,6,19568,16995,0,2576,47.56
734082,5,19530,17006,0,2711,66.18
734082,4,20008,16694,0,3318,58.7
734082,3,19817,16918,0,2903,66.28
734082,2,18101,17415,0,686,105
734082,1,16758,18016,1152,0,133.91
734082,0,16674,19320,2800,0,145.96
734081,23,17797,21213,3443,0,152.46
734081,22,17843,22365,4631,0,155
734081,21,18209,22241,4074,0,175.9
734081,20,18419,22588,4198,0,180
734081,19,18407,23379,4971,0,185
734081,18,18558,24071,5588,0,187.83
734081,17,18525,24771,6272,0,189.69
734081,16,18532,23824,5291,0,186.81
734081,15,18413,23150,4805,0,185
734081,14,18299,23248,4950,0,185
734081,13,18304,22864,4559,0,182
734081,12,18119,22462,4342,0,179.66
734081,11,18059,23874,5814,0,187.94
734081,10,18070,23580,5509,0,187.37
734081,9,18011,22934,5019,0,185
734081,8,17866,21291,3440,0,170
734081,7,17670,18231,616,0,162.61
734081,6,18380,17060,0,1320,108.46
734081,5,18750,16771,0,1979,95
734081,4,18697,16456,0,2241,88
734081,3,18702,16579,0,2123,90.03
734081,2,17614,16962,0,652,105.46
734081,1,15478,17767,2283,0,134.28
734081,0,15816,18663,2882,0,139
734080,23,18246,20574,2327,0,134.4
734080,22,18269,21523,3292,0,154.46
734080,21,18038,21398,3416,0,175.46
734080,20,18493,22151,3739,0,179
734080,19,18561,22734,4172,0,182
734080,18,18522,23423,4900,0,186.76
734080,17,18492,24117,5624,0,188.08
734080,16,18496,23070,4573,0,184
734080,15,18352,22460,4111,0,175
734080,14,18293,22568,4274,0,179.66
734080,13,18306,22177,3922,0,173
734080,12,18115,21664,3587,0,170.9
734080,11,18318,23082,4763,0,184
734080,10,18336,22813,4476,0,179.66
734080,9,18316,22162,3948,0,173
734080,8,18165,20426,2324,0,164.9
734080,7,18438,17740,0,729,110
734080,6,19239,16479,0,2745,48.79
734080,5,19247,16396,0,2851,66.45
734080,4,19198,16283,0,2900,66.28
734080,3,19073,16500,0,2558,66.55
734080,2,18143,16801,0,1327,95
734080,1,16738,17398,795,0,125
734080,0,16506,18388,1946,0,134
734079,23,17599,19922,2369,0,134.4
734079,22,17711,20894,3202,0,154.46
734079,21,17739,20732,3035,0,169.02
734079,20,18084,21574,3620,0,172.46
734079,19,18157,22253,4185,0,182
734079,18,17948,23017,5068,0,186.5
734079,17,17835,23897,6061,0,188.08
734079,16,17773,22929,5220,0,185
734079,15,17589,22350,4795,0,180
734079,14,17582,22246,4738,0,180
734079,13,17586,21977,4410,0,173.46
734079,12,17407,21387,4024,0,170.9
734079,11,17302,22613,5310,0,184
734079,10,17294,22538,5243,0,184
734079,9,17303,21617,4331,0,173
734079,8,17270,19826,3220,0,167
734079,7,17888,16640,0,1248,109.16
734079,6,18738,15000,0,3738,48.79
734079,5,18744,14916,0,3828,66.28
734079,4,18763,14597,0,4166,66.28
734079,3,18768,14605,0,4163,66.28
734079,2,18642,14912,0,3730,66.28
734079,1,18251,15411,0,2870,69.16
734079,0,15842,16210,367,0,103.23
734078,23,16224,17422,1200,0,129.96
734078,22,16223,18194,1970,0,134.01
734078,21,18880,18232,0,648,110
734078,20,19257,18674,0,583,110
734078,19,19053,19353,299,0,160.23
734078,18,19088,20017,951,0,165
734078,17,19069,19797,784,0,164.9
734078,16,19126,17929,0,1197,105.02
734078,15,19184,17450,0,1734,100.1
734078,14,19178,17446,0,1732,100.1
734078,13,19178,17477,0,1701,100.1
734078,12,18946,17687,0,1190,109.16
734078,11,18832,17913,0,850,110
734078,10,18622,17838,0,715,110
734078,9,18378,17017,0,1292,108.46
734078,8,18363,16026,0,2273,95
734078,7,18322,14640,0,3702,48.42
734078,6,18404,14200,0,4303,47.46
734078,5,18403,14716,0,3682,66.28
734078,4,18409,14897,0,3645,66.45
734078,3,18413,15305,0,3175,67.79
734078,2,17243,15912,0,1326,99.16
734078,1,16024,16811,890,0,125
734078,0,15393,17910,2560,0,134.34
734077,23,16664,19322,2657,0,144.29
734077,22,16756,19494,2737,0,144.29
734077,21,18152,19132,979,0,168.66
734077,20,18531,19374,848,0,165
734077,19,18407,19953,1556,0,170
734077,18,17881,20517,2689,0,174
734077,17,17820,21097,3279,0,179
734077,16,17332,19929,2596,0,166.46
734077,15,17271,19450,2178,0,165.97
734077,14,17122,19746,2623,0,166.46
734077,13,17121,19877,2755,0,168.1
